student_id,interaction_order,is_correct,time_taken,attempt_count,hint_count
378,2,1,0.287,1,0
378,3,1,0.145,1,0
378,4,1,0.236,1,1
378,5,1,0.305,1,1
378,6,1,0.33,1,0
378,7,0,0.137,2,0
378,8,1,0.146,1,1
378,9,1,0.159,1,0
378,10,0,0.068,1,0
378,11,1,0.308,1,0
378,12,0,0.155,1,1
378,13,1,0.148,1,0
378,14,1,0.194,1,1
378,15,1,0.249,1,0
378,16,1,0.219,1,0
378,17,1,0.085,1,1
378,18,1,0.165,1,0
378,19,1,0.21,1,0
378,20,1,0.247,1,0
378,21,0,0.295,1,0
378,22,1,0.239,1,0
378,23,1,0.052,1,0
378,24,1,0.163,1,0
378,25,1,0.16,1,0
378,26,1,0.118,1,0
378,27,0,0.082,1,0
378,28,1,0.066,1,1
379,0,1,0.544,2,1
379,1,0,0.799,3,3
379,2,1,0.701,1,1
379,3,0,0.775,2,2
379,4,0,0.803,3,0
379,5,0,0.77,2,3
379,6,1,0.515,2,1
379,7,0,0.673,1,0
379,8,0,0.864,2,0
379,9,0,0.942,1,0
379,10,1,0.624,3,3
379,11,1,0.786,2,2
379,12,0,0.89,1,3
379,13,1,0.927,3,2
379,14,1,0.9,2,0
379,15,0,0.569,3,2
379,16,0,0.633,2,1
379,17,0,0.982,2,3
379,18,1,0.813,3,3
379,19,1,0.948,2,2
379,20,0,0.581,1,1
379,21,0,0.956,2,0
379,22,1,0.623,2,1
379,23,0,0.76,2,3
380,0,1,0.085,1,1
380,1,1,0.255,1,1
380,2,1,0.17,2,0
380,3,1,0.27,1,0
380,4,1,0.074,1,1
380,5,1,0.17,2,0
380,6,0,0.229,1,0
380,7,1,0.326,1,0
380,8,1,0.061,1,1
380,9,1,0.061,2,0
380,10,1,0.304,2,0
380,11,1,0.266,1,0
380,12,1,0.312,2,1
380,13,1,0.306,1,0
380,14,1,0.228,1,0
380,15,1,0.122,1,1
380,16,1,0.236,2,0
380,17,1,0.236,1,0
380,18,1,0.11,2,0
380,19,0,0.345,1,0
380,20,1,0.17,1,1
380,21,1,0.235,1,1
380,22,1,0.261,1,1
380,23,1,0.15,1,0
380,24,1,0.063,1,1
380,25,1,0.32,1,0
381,0,1,0.1,1,0
381,1,1,0.149,1,1
381,2,0,0.177,1,0
381,3,1,0.3,1,0
381,4,1,0.224,1,0
381,5,1,0.05,2,0
381,6,1,0.302,1,1
381,7,1,0.327,1,0
381,8,1,0.341,1,1
381,9,1,0.288,1,0
381,10,1,0.158,1,1
381,11,1,0.349,1,0
381,12,1,0.167,2,0
381,13,1,0.086,1,0
381,14,0,0.329,1,0
381,15,1,0.059,1,1
381,16,1,0.16,1,0
381,17,1,0.136,1,0
381,18,1,0.187,1,0
382,0,1,0.2,1,0
382,1,1,0.12,1,0
382,2,1,0.274,2,1
382,3,1,0.255,1,0
382,4,1,0.322,1,0
382,5,1,0.092,1,0
382,6,1,0.22,1,1
382,7,1,0.135,1,0
382,8,1,0.157,1,1
382,9,1,0.166,1,0
382,10,1,0.051,2,1
382,11,1,0.335,2,0
382,12,1,0.344,1,1
382,13,1,0.203,1,0
382,14,0,0.109,2,0
382,15,1,0.085,2,0
382,16,1,0.299,1,0
382,17,1,0.287,1,0
383,0,1,0.119,1,0
383,1,1,0.333,1,0
383,2,1,0.323,1,1
383,3,1,0.195,1,0
383,4,1,0.205,1,0
383,5,1,0.1,2,1
383,6,1,0.095,2,0
383,7,1,0.287,1,0
383,8,1,0.295,2,1
383,9,1,0.265,1,0
383,10,0,0.197,1,0
384,0,1,0.392,2,0
384,1,1,0.227,2,0
384,2,1,0.461,1,0
384,3,1,0.527,2,0
384,4,1,0.606,2,1
384,5,0,0.466,1,0
384,6,0,0.222,2,2
384,7,1,0.245,2,0
384,8,1,0.309,1,0
384,9,0,0.489,1,0
384,10,0,0.414,1,0
384,11,0,0.463,1,0
384,12,0,0.394,1,0
384,13,1,0.522,1,0
384,14,0,0.665,2,1
384,15,0,0.671,2,0
384,16,0,0.508,1,0
384,17,0,0.454,2,1
384,18,0,0.363,1,2
385,0,0,0.978,1,0
385,1,0,0.78,3,0
385,2,0,0.712,2,2
385,3,1,0.542,2,2
385,4,0,0.712,1,1
385,5,0,0.651,2,0
385,6,0,0.916,1,3
385,7,0,0.675,3,1
385,8,1,0.782,2,1
385,9,0,0.786,3,0
385,10,0,0.895,2,2
385,11,0,0.852,2,3
385,12,1,0.507,3,2
385,13,0,0.881,1,0
385,14,0,0.735,3,2
385,15,0,0.532,2,0
385,16,0,0.662,2,2
385,17,0,0.677,2,2
385,18,0,0.701,2,3
385,19,0,0.799,1,1
385,20,0,0.718,2,0
385,21,0,0.762,2,1
386,0,0,0.693,2,1
386,1,0,0.836,1,0
386,2,0,0.502,2,1
386,3,1,0.543,1,3
386,4,0,0.668,3,3
386,5,1,0.772,2,2
386,6,1,0.507,1,1
386,7,1,0.886,1,1
386,8,0,0.999,1,0
386,9,0,0.731,3,2
386,10,1,0.692,2,2
386,11,0,0.708,2,1
386,12,0,0.747,3,3
386,13,0,0.889,2,3
386,14,0,0.618,2,0
386,15,0,0.693,3,0
386,16,1,0.993,2,1
386,17,0,0.704,1,0
386,18,0,0.53,1,3
386,19,1,0.854,1,0
386,20,0,0.847,1,1
386,21,0,0.853,3,3
386,22,1,0.684,1,3
387,0,1,0.187,1,0
387,1,1,0.324,1,0
387,2,1,0.179,1,1
387,3,1,0.274,1,0
387,4,1,0.104,1,0
387,5,1,0.326,1,0
387,6,1,0.273,2,1
387,7,1,0.263,1,1
387,8,1,0.124,1,0
387,9,0,0.262,1,1
387,10,1,0.273,2,0
387,11,1,0.056,2,0
387,12,1,0.23,2,0
387,13,0,0.268,1,0
387,14,1,0.19,1,0
387,15,1,0.314,1,0
387,16,1,0.222,1,0
387,17,1,0.064,1,0
387,18,1,0.159,1,1
387,19,1,0.321,1,0
387,20,1,0.316,1,1
387,21,1,0.134,2,1
387,22,0,0.18,1,0
387,23,1,0.308,1,0
387,24,1,0.081,2,0
387,25,1,0.334,1,0
388,0,0,0.338,1,0
388,1,1,0.336,2,0
388,2,1,0.255,1,0
388,3,1,0.306,2,0
388,4,1,0.285,1,1
388,5,1,0.238,1,1
388,6,1,0.1,1,0
388,7,1,0.057,2,0
388,8,0,0.081,1,0
388,9,0,0.162,1,0
388,10,1,0.122,2,0
388,11,1,0.306,1,0
388,12,1,0.259,2,1
388,13,0,0.053,1,0
388,14,1,0.051,2,0
389,0,1,0.638,2,1
389,1,0,0.803,3,0
389,2,1,0.884,2,1
389,3,0,0.752,3,3
389,4,1,0.67,1,3
389,5,0,0.783,2,2
389,6,0,0.624,2,1
389,7,0,0.834,1,3
389,8,1,0.994,1,0
389,9,0,0.992,1,1
389,10,0,0.936,2,3
389,11,0,0.764,1,3
390,0,1,0.41,1,2
390,1,0,0.55,2,0
390,2,1,0.242,1,2
390,3,1,0.481,1,0
390,4,1,0.605,2,0
390,5,0,0.586,1,2
390,6,1,0.435,2,2
390,7,1,0.402,2,1
390,8,1,0.681,1,0
390,9,1,0.659,2,0
391,0,0,0.211,2,1
391,1,1,0.208,2,2
391,2,0,0.298,2,0
391,3,1,0.427,1,0
391,4,1,0.533,1,0
391,5,0,0.437,2,1
391,6,1,0.266,2,1
391,7,1,0.405,2,0
391,8,0,0.594,1,2
391,9,0,0.304,1,0
391,10,1,0.603,1,0
391,11,0,0.507,2,1
391,12,1,0.668,1,2
391,13,0,0.351,1,1
391,14,0,0.354,2,2
392,0,1,0.339,1,0
392,1,1,0.401,2,0
392,2,1,0.299,1,2
392,3,1,0.207,2,0
392,4,0,0.461,1,0
392,5,0,0.413,2,0
392,6,1,0.645,2,1
392,7,0,0.63,1,2
392,8,1,0.647,1,1
392,9,1,0.699,1,2
392,10,1,0.456,2,2
392,11,1,0.544,2,0
393,0,1,0.651,2,0
393,1,0,0.377,2,1
393,2,1,0.445,2,2
393,3,0,0.58,2,0
393,4,0,0.45,2,1
393,5,0,0.302,1,0
393,6,0,0.597,2,2
393,7,0,0.445,2,1
393,8,1,0.613,2,1
393,9,0,0.341,2,1
393,10,1,0.304,1,2
393,11,0,0.42,2,1
393,12,1,0.237,1,1
393,13,1,0.377,2,2
393,14,0,0.535,1,1
393,15,0,0.297,1,2
393,16,1,0.607,2,2
393,17,1,0.54,1,2
393,18,0,0.54,1,2
393,19,1,0.488,1,1
393,20,1,0.416,2,0
393,21,1,0.369,1,2
393,22,1,0.521,1,0
393,23,0,0.265,1,2
393,24,1,0.238,2,2
393,25,0,0.669,1,0
393,26,1,0.326,2,2
394,0,1,0.085,2,0
394,1,1,0.269,2,0
394,2,1,0.162,2,1
394,3,1,0.073,1,0
394,4,1,0.288,1,0
394,5,1,0.308,1,0
394,6,1,0.323,2,0
394,7,0,0.227,2,0
394,8,1,0.228,2,1
394,9,1,0.098,2,1
394,10,1,0.15,1,0
394,11,1,0.315,1,0
394,12,1,0.197,1,0
394,13,0,0.349,1,0
394,14,0,0.234,1,0
394,15,1,0.072,1,0
395,0,0,0.949,2,3
395,1,0,0.527,3,3
395,2,0,0.972,1,0
395,3,1,0.809,3,2
395,4,0,0.522,1,0
395,5,1,0.504,3,2
395,6,0,0.641,2,0
395,7,0,0.622,2,1
395,8,0,0.765,1,2
395,9,0,0.594,2,0
395,10,0,0.673,3,1
395,11,0,0.86,3,0
395,12,0,0.755,2,3
395,13,0,0.635,3,2
395,14,0,0.693,2,2
395,15,0,0.515,2,3
395,16,0,0.86,2,3
395,17,0,0.765,3,2
395,18,0,0.828,2,3
395,19,1,0.912,2,2
395,20,0,0.931,2,1
395,21,0,0.504,2,0
395,22,1,0.772,1,2
395,23,1,0.895,2,1
395,24,1,0.929,3,3
395,25,0,0.959,2,0
396,0,1,0.193,2,0
396,1,1,0.142,2,1
396,2,1,0.231,2,1
396,3,1,0.078,2,0
396,4,1,0.178,1,1
396,5,1,0.327,2,0
396,6,0,0.145,2,1
396,7,1,0.165,1,0
396,8,1,0.252,1,0
396,9,1,0.151,1,0
396,10,0,0.197,1,0
396,11,1,0.106,1,0
396,12,0,0.205,1,0
396,13,1,0.335,1,0
396,14,0,0.3,2,0
396,15,1,0.245,2,0
396,16,0,0.136,1,1
396,17,1,0.203,1,0
396,18,1,0.196,1,0
396,19,1,0.081,1,0
396,20,1,0.074,2,0
396,21,1,0.065,1,0
396,22,1,0.065,1,1
396,23,1,0.295,1,0
396,24,1,0.082,1,0
396,25,1,0.237,1,0
396,26,1,0.257,2,0
396,27,1,0.131,1,0
396,28,1,0.135,2,0
397,0,0,0.487,2,0
397,1,1,0.561,1,2
397,2,1,0.651,1,0
397,3,1,0.298,2,0
397,4,1,0.391,2,2
397,5,1,0.448,2,0
397,6,1,0.689,1,1
397,7,1,0.608,1,0
397,8,1,0.679,2,1
397,9,0,0.525,2,0
397,10,0,0.438,2,0
397,11,1,0.529,1,1
397,12,0,0.615,2,1
397,13,1,0.49,1,0
397,14,0,0.574,2,2
397,15,1,0.269,1,0
397,16,1,0.295,2,1
397,17,1,0.467,1,1
397,18,0,0.432,1,2
397,19,0,0.571,1,2
397,20,1,0.694,2,1
397,21,0,0.515,1,0
397,22,1,0.478,1,1
397,23,0,0.455,2,0
398,0,1,0.167,1,1
398,1,0,0.265,1,0
398,2,1,0.065,1,1
398,3,1,0.319,2,0
398,4,1,0.244,2,1
398,5,1,0.237,1,0
398,6,1,0.216,1,0
398,7,1,0.253,1,1
398,8,1,0.054,2,0
398,9,1,0.242,1,0
398,10,1,0.262,2,0
398,11,1,0.183,1,1
398,12,1,0.091,1,1
399,0,0,0.703,2,3
399,1,0,0.939,2,1
399,2,0,0.658,2,3
399,3,0,0.859,2,2
399,4,0,0.526,3,2
399,5,0,0.946,1,1
399,6,0,0.669,2,0
399,7,0,0.549,2,2
399,8,0,0.898,1,2
399,9,0,0.744,2,1
399,10,0,0.803,1,1
399,11,0,0.555,1,0
399,12,0,0.874,2,2
399,13,0,0.957,2,3
399,14,0,0.858,2,1
399,15,0,0.666,2,2
399,16,0,0.789,2,0
399,17,0,0.619,2,0
399,18,0,0.594,2,2
399,19,1,0.738,2,2
399,20,0,0.952,2,2
399,21,0,0.982,2,3
400,0,1,0.299,1,0
400,1,1,0.07,1,1
400,2,1,0.287,1,0
400,3,1,0.228,2,1
400,4,0,0.255,2,0
400,5,0,0.257,1,0
400,6,1,0.152,1,1
400,7,1,0.119,1,0
400,8,1,0.274,1,0
400,9,1,0.263,1,0
400,10,1,0.116,2,0
400,11,1,0.052,1,1
400,12,1,0.239,2,1
400,13,1,0.136,1,0
400,14,1,0.161,2,0
400,15,1,0.162,2,0
400,16,1,0.328,2,0
400,17,1,0.176,1,0
400,18,1,0.268,1,1
400,19,1,0.33,1,0
400,20,1,0.198,1,0
400,21,1,0.161,2,0
400,22,0,0.258,2,1
400,23,1,0.101,1,0
400,24,1,0.116,1,0
400,25,1,0.052,1,0
401,0,0,0.927,1,3
401,1,0,0.797,3,0
401,2,0,0.69,3,3
401,3,0,0.543,3,2
401,4,0,0.686,1,2
401,5,1,0.541,2,1
401,6,0,0.891,1,3
401,7,0,0.882,2,3
401,8,0,0.574,3,1
401,9,0,0.629,2,0
401,10,0,0.789,1,3
401,11,0,0.822,1,3
401,12,0,0.545,2,0
401,13,0,0.864,2,3
401,14,0,0.735,2,1
401,15,0,0.626,2,2
401,16,0,0.918,3,0
401,17,1,0.687,1,0
401,18,0,0.814,2,0
401,19,0,0.679,3,2
402,0,0,0.752,2,3
402,1,0,0.614,1,3
402,2,1,0.75,3,1
402,3,0,0.571,2,1
402,4,0,0.765,2,2
402,5,0,0.763,1,3
402,6,0,0.72,3,1
402,7,0,0.995,3,1
402,8,1,0.795,3,1
402,9,0,0.861,3,3
402,10,0,0.5,2,0
402,11,0,0.752,2,0
402,12,0,0.774,2,0
402,13,0,0.819,1,2
402,14,0,0.871,3,1
402,15,0,0.949,2,1
402,16,0,0.658,3,2
402,17,0,0.542,2,3
402,18,0,0.69,3,2
402,19,1,0.96,1,3
402,20,0,0.767,1,1
402,21,0,0.876,1,1
403,0,0,0.678,1,3
403,1,0,0.999,3,3
403,2,0,0.639,3,2
403,3,0,0.642,3,0
403,4,0,0.805,1,0
403,5,0,0.589,2,2
403,6,0,0.927,2,0
403,7,0,0.941,2,0
403,8,0,0.961,2,0
403,9,0,0.809,1,3
403,10,0,0.756,1,3
403,11,0,0.987,1,3
404,0,1,0.337,2,2
404,1,1,0.502,2,2
404,2,1,0.244,1,2
404,3,1,0.222,2,0
404,4,1,0.258,1,2
404,5,0,0.471,2,0
404,6,0,0.446,2,1
404,7,1,0.362,1,0
404,8,1,0.242,2,0
404,9,1,0.4,2,0
404,10,1,0.519,1,1
404,11,0,0.418,1,0
404,12,0,0.236,1,0
404,13,1,0.237,2,2
404,14,0,0.659,1,0
404,15,0,0.235,1,2
404,16,1,0.239,2,2
404,17,1,0.547,1,2
404,18,1,0.363,1,2
404,19,1,0.388,1,0
404,20,0,0.245,1,0
404,21,0,0.376,2,0
404,22,1,0.69,1,1
404,23,1,0.586,1,2
404,24,0,0.482,1,2
404,25,0,0.525,1,0
404,26,1,0.411,1,2
404,27,0,0.244,2,2
404,28,0,0.361,1,1
404,29,1,0.551,2,0
405,0,1,0.274,2,0
405,1,1,0.234,1,0
405,2,1,0.264,2,0
405,3,1,0.283,1,1
405,4,1,0.108,1,0
405,5,1,0.22,1,0
405,6,1,0.222,2,0
405,7,1,0.112,1,0
405,8,1,0.083,1,0
405,9,1,0.111,1,0
405,10,1,0.277,1,1
405,11,1,0.087,1,0
405,12,0,0.311,2,0
405,13,1,0.239,1,0
405,14,1,0.179,2,1
405,15,1,0.299,1,0
405,16,1,0.146,1,1
405,17,1,0.303,1,0
405,18,1,0.243,1,1
406,0,1,0.072,1,0
406,1,1,0.136,1,0
406,2,0,0.306,1,1
406,3,0,0.121,1,0
406,4,1,0.113,1,0
406,5,1,0.076,1,1
406,6,1,0.126,2,0
406,7,1,0.086,1,0
406,8,1,0.208,2,1
406,9,1,0.112,2,0
406,10,1,0.059,1,1
406,11,0,0.197,2,0
406,12,0,0.151,1,1
406,13,1,0.12,1,0
406,14,0,0.251,1,1
406,15,1,0.163,1,1
406,16,1,0.207,1,1
406,17,0,0.129,1,0
406,18,1,0.12,1,0
406,19,1,0.096,1,0
406,20,0,0.083,1,0
406,21,1,0.291,1,0
406,22,1,0.291,1,1
406,23,0,0.275,1,0
406,24,1,0.271,1,0
407,0,1,0.296,2,1
407,1,1,0.605,1,0
407,2,0,0.288,1,0
407,3,0,0.614,2,1
407,4,1,0.304,2,1
407,5,1,0.565,1,1
407,6,0,0.67,1,2
407,7,0,0.609,2,0
407,8,1,0.244,1,1
407,9,1,0.447,1,0
407,10,1,0.241,1,0
407,11,0,0.377,1,0
407,12,0,0.605,2,0
407,13,0,0.565,1,0
407,14,1,0.277,1,0
408,0,0,0.416,1,1
408,1,1,0.501,2,0
408,2,0,0.609,1,0
408,3,1,0.639,1,1
408,4,0,0.414,1,0
408,5,0,0.422,2,1
408,6,1,0.687,1,0
408,7,0,0.376,2,0
408,8,1,0.301,2,2
408,9,0,0.542,2,0
408,10,1,0.613,1,2
408,11,1,0.318,2,0
408,12,0,0.533,2,0
409,0,0,0.707,2,2
409,1,0,0.929,1,0
409,2,0,0.957,3,0
409,3,0,0.577,3,3
409,4,0,0.996,3,1
409,5,0,0.539,2,3
409,6,1,0.912,3,2
409,7,0,0.899,2,3
409,8,0,0.529,3,2
409,9,0,0.851,3,3
409,10,0,0.969,3,0
409,11,1,0.73,2,3
409,12,0,0.886,1,1
409,13,0,0.955,2,1
409,14,0,0.529,2,0
409,15,1,0.771,1,1
409,16,1,0.689,1,3
409,17,0,0.913,3,0
409,18,0,0.591,3,3
409,19,1,0.534,3,1
410,0,1,0.572,1,1
410,1,0,0.564,1,0
410,2,1,0.279,2,1
410,3,0,0.295,2,0
410,4,1,0.491,2,1
410,5,0,0.361,2,0
410,6,1,0.503,2,0
410,7,1,0.323,1,0
410,8,1,0.234,2,1
410,9,0,0.478,1,0
410,10,1,0.582,1,0
410,11,1,0.618,1,0
410,12,0,0.573,2,0
410,13,0,0.566,1,2
410,14,0,0.653,1,2
410,15,1,0.391,1,0
410,16,0,0.539,1,0
410,17,1,0.224,2,1
410,18,1,0.438,1,0
410,19,1,0.334,1,1
410,20,0,0.283,1,2
410,21,0,0.666,1,0
410,22,0,0.391,2,0
410,23,1,0.474,2,2
410,24,1,0.699,1,2
410,25,1,0.622,2,0
410,26,1,0.21,1,0
410,27,0,0.212,1,1
410,28,0,0.53,2,0
411,0,1,0.075,1,0
411,1,1,0.098,1,0
411,2,0,0.138,2,1
411,3,1,0.32,2,1
411,4,0,0.2,2,0
411,5,0,0.205,2,0
411,6,1,0.303,1,1
411,7,1,0.099,1,0
411,8,1,0.331,1,0
411,9,1,0.317,1,1
411,10,1,0.201,2,0
411,11,1,0.061,1,1
411,12,1,0.11,1,0
411,13,1,0.204,1,0
411,14,0,0.256,1,0
412,0,1,0.139,1,0
412,1,0,0.254,1,0
412,2,1,0.163,1,0
412,3,0,0.219,2,1
412,4,0,0.224,1,0
412,5,1,0.061,1,1
412,6,1,0.167,1,0
412,7,1,0.18,1,0
412,8,1,0.318,1,0
412,9,1,0.13,2,0
412,10,1,0.307,1,0
412,11,1,0.211,1,0
413,0,0,0.613,1,2
413,1,0,0.627,2,0
413,2,0,0.483,1,2
413,3,1,0.247,2,1
413,4,0,0.65,2,0
413,5,1,0.49,2,0
413,6,0,0.395,1,0
413,7,1,0.651,2,2
413,8,0,0.498,2,1
413,9,0,0.217,2,0
413,10,0,0.225,2,0
413,11,1,0.307,1,1
413,12,1,0.381,1,0
413,13,1,0.476,2,0
413,14,1,0.327,1,0
413,15,0,0.347,2,0
413,16,0,0.589,2,0
413,17,1,0.606,2,0
413,18,0,0.628,1,1
414,0,0,0.332,1,0
414,1,0,0.591,1,0
414,2,1,0.59,2,0
414,3,0,0.275,1,0
414,4,1,0.405,2,0
414,5,0,0.291,1,1
414,6,1,0.477,2,0
414,7,1,0.512,2,1
414,8,0,0.439,2,1
414,9,0,0.26,2,2
414,10,1,0.387,2,0
414,11,0,0.434,1,1
415,0,1,0.574,2,0
415,1,0,0.403,2,2
415,2,1,0.362,1,0
415,3,0,0.254,1,2
415,4,1,0.613,1,2
415,5,0,0.673,1,0
415,6,1,0.333,1,1
415,7,1,0.551,2,1
415,8,0,0.217,1,2
415,9,1,0.544,2,1
415,10,0,0.289,1,2
415,11,1,0.611,1,0
415,12,1,0.57,1,0
415,13,0,0.468,2,0
415,14,0,0.495,2,0
415,15,0,0.331,1,2
415,16,0,0.38,2,0
415,17,1,0.696,2,0
415,18,1,0.275,2,0
415,19,1,0.629,1,2
416,0,0,0.737,2,1
416,1,0,0.86,2,0
416,2,0,0.6,1,3
416,3,1,0.71,3,1
416,4,0,0.673,3,0
416,5,0,0.751,3,3
416,6,0,0.902,3,0
416,7,0,0.764,2,0
416,8,0,0.546,2,0
416,9,1,0.858,2,3
416,10,0,0.724,2,3
416,11,0,0.83,1,2
416,12,0,0.561,2,3
416,13,0,0.635,3,2
416,14,0,0.52,3,2
416,15,0,0.991,2,1
416,16,0,0.981,3,2
416,17,0,0.899,3,3
416,18,0,0.639,2,2
416,19,0,0.53,1,1
416,20,1,0.817,2,0
416,21,0,0.639,3,3
416,22,0,0.986,2,0
416,23,0,0.638,3,3
416,24,0,0.583,3,0
416,25,0,0.804,2,2
416,26,1,0.874,2,1
416,27,0,0.726,3,3
417,0,1,0.056,1,0
417,1,1,0.056,2,1
417,2,0,0.209,1,0
417,3,1,0.097,1,0
417,4,1,0.194,1,0
417,5,1,0.213,2,0
417,6,1,0.209,2,0
417,7,0,0.168,1,0
417,8,0,0.195,1,0
417,9,0,0.248,1,0
417,10,1,0.076,1,0
417,11,1,0.202,1,0
417,12,0,0.071,1,1
417,13,1,0.08,1,0
417,14,1,0.116,2,1
418,0,0,0.354,2,0
418,1,1,0.451,2,0
418,2,1,0.581,2,0
418,3,1,0.581,1,1
418,4,0,0.354,2,0
418,5,0,0.655,2,0
418,6,0,0.47,1,2
418,7,0,0.289,2,2
418,8,1,0.321,2,0
418,9,1,0.217,1,2
418,10,0,0.463,2,2
418,11,1,0.638,2,1
418,12,1,0.586,2,0
418,13,1,0.564,2,0
418,14,0,0.627,1,0
418,15,1,0.394,1,1
418,16,1,0.245,2,2
418,17,0,0.592,1,2
418,18,1,0.66,2,1
418,19,1,0.554,2,0
419,0,1,0.066,1,1
419,1,0,0.051,1,0
419,2,1,0.113,2,0
419,3,1,0.161,1,1
419,4,0,0.068,1,0
419,5,1,0.155,2,0
419,6,1,0.135,2,0
419,7,0,0.182,1,0
419,8,1,0.232,1,0
419,9,1,0.21,1,0
419,10,1,0.339,1,0
419,11,0,0.283,2,1
419,12,1,0.243,2,0
419,13,1,0.287,2,0
420,0,1,0.441,1,0
420,1,1,0.249,2,2
420,2,1,0.234,2,0
420,3,0,0.652,2,0
420,4,1,0.247,1,2
420,5,0,0.221,2,2
420,6,1,0.59,1,2
420,7,1,0.366,1,1
420,8,0,0.357,1,0
420,9,1,0.649,2,2
420,10,1,0.342,1,0
420,11,1,0.546,1,2
421,0,1,0.449,1,0
421,1,0,0.62,2,0
421,2,1,0.441,1,1
421,3,0,0.526,1,1
421,4,1,0.632,1,0
421,5,0,0.318,2,1
421,6,0,0.237,1,0
421,7,0,0.234,1,1
421,8,1,0.55,2,1
421,9,0,0.306,1,0
421,10,1,0.348,1,2
421,11,1,0.638,2,0
421,12,1,0.699,1,1
421,13,1,0.533,1,1
421,14,0,0.669,1,0
421,15,1,0.32,2,0
421,16,0,0.205,2,0
421,17,0,0.457,1,1
422,0,1,0.556,2,2
422,1,0,0.516,1,0
422,2,0,0.969,1,2
422,3,1,0.683,1,2
422,4,0,0.645,3,0
422,5,0,0.599,2,3
422,6,0,0.916,3,3
422,7,1,0.812,1,2
422,8,0,0.627,1,3
422,9,0,0.542,1,3
422,10,0,0.905,2,0
422,11,0,0.729,1,3
422,12,0,0.658,2,2
422,13,1,0.834,3,2
422,14,0,0.707,2,1
422,15,0,0.689,3,2
422,16,0,0.769,2,2
422,17,0,1.0,2,3
422,18,0,0.97,2,1
422,19,1,0.667,2,2
422,20,0,0.724,1,1
422,21,0,0.677,1,0
422,22,0,0.636,1,3
422,23,1,0.964,2,1
423,0,0,0.37,2,0
423,1,1,0.549,2,2
423,2,1,0.687,2,2
423,3,0,0.568,1,2
423,4,1,0.647,1,0
423,5,1,0.58,1,0
423,6,1,0.499,2,1
423,7,1,0.394,1,0
423,8,0,0.435,2,1
423,9,1,0.397,2,0
423,10,1,0.475,2,2
423,11,0,0.36,1,0
423,12,0,0.584,2,0
423,13,1,0.642,1,1
423,14,1,0.377,1,0
423,15,0,0.521,1,0
423,16,0,0.313,2,0
423,17,1,0.366,2,1
423,18,0,0.396,1,0
423,19,0,0.413,1,0
423,20,0,0.557,1,0
423,21,0,0.598,1,0
423,22,0,0.388,2,0
423,23,0,0.341,1,0
423,24,1,0.595,2,1
423,25,0,0.553,2,1
423,26,1,0.355,2,1
423,27,1,0.339,2,2
423,28,0,0.606,2,1
424,0,0,0.991,2,2
424,1,0,0.665,2,3
424,2,0,0.504,2,2
424,3,0,0.577,2,0
424,4,0,0.672,3,0
424,5,1,0.906,1,0
424,6,0,0.77,2,2
424,7,0,0.796,2,1
424,8,1,0.935,2,0
424,9,0,0.943,2,0
424,10,1,0.774,1,1
424,11,1,0.978,3,2
424,12,0,0.784,2,1
424,13,1,0.771,1,3
424,14,0,0.691,2,1
424,15,1,0.588,1,2
424,16,0,0.647,2,0
424,17,0,0.725,3,2
424,18,1,0.981,2,1
424,19,0,0.516,2,0
424,20,0,0.748,2,2
424,21,0,0.628,1,3
424,22,0,0.739,1,2
424,23,1,0.783,1,1
424,24,0,0.587,3,1
424,25,0,0.679,3,2
425,0,0,0.296,2,1
425,1,1,0.277,2,2
425,2,0,0.302,2,0
425,3,1,0.68,1,0
425,4,1,0.603,1,0
425,5,1,0.643,1,1
425,6,1,0.272,1,1
425,7,1,0.559,1,0
425,8,0,0.496,1,1
425,9,0,0.653,2,2
425,10,0,0.379,1,1
425,11,0,0.222,2,2
425,12,0,0.455,2,0
425,13,0,0.515,1,1
425,14,0,0.528,1,2
426,0,0,0.609,2,0
426,1,0,0.696,1,0
426,2,1,0.94,2,0
426,3,0,0.707,2,1
426,4,1,0.954,3,1
426,5,0,0.844,3,0
426,6,0,0.522,2,1
426,7,0,0.508,2,1
426,8,1,0.987,2,0
426,9,1,0.96,3,3
426,10,0,0.521,2,0
427,0,0,0.604,3,1
427,1,1,0.806,2,0
427,2,0,0.735,1,2
427,3,0,0.968,2,0
427,4,0,0.557,3,0
427,5,0,0.691,3,3
427,6,1,0.758,3,1
427,7,0,0.527,3,1
427,8,0,0.607,2,3
427,9,0,0.988,2,0
427,10,1,0.639,2,1
427,11,1,0.864,2,2
427,12,0,0.896,2,2
427,13,0,0.956,1,0
427,14,0,0.967,3,2
427,15,1,0.762,2,0
427,16,0,0.76,3,2
427,17,0,0.74,3,3
428,0,0,0.695,3,1
428,1,0,0.606,2,3
428,2,0,0.885,1,0
428,3,0,0.632,1,3
428,4,0,0.693,2,1
428,5,0,0.974,1,1
428,6,0,0.744,2,0
428,7,0,0.88,2,2
428,8,0,0.71,1,3
428,9,0,0.932,2,3
428,10,0,0.665,1,3
428,11,0,0.606,2,2
428,12,0,0.993,1,1
428,13,0,0.816,2,1
428,14,0,0.928,2,3
428,15,0,0.553,2,1
428,16,0,0.667,1,1
428,17,0,0.987,2,0
428,18,0,0.984,2,0
428,19,0,0.776,2,3
428,20,0,0.761,2,3
428,21,0,0.882,3,0
